scene_id,im_id,obj_id,score,R,t,time
000000,000046,18,0.5733638,-0.03701644150301846 0.0032439740128677058 0.9993094536394437 -0.9969953795734522 0.06797030522305504 -0.03715137628055702 -0.06804392663535926 -0.997682003327542 0.0007181557361876867,-106.60782371959641 0.9651832187792024 1874.9561585446186,22.77103543281555
000000,000046,18,0.641175,-0.8620394512523107 -0.02418473508513723 0.5062633829481248 -0.5060478653602515 0.09692790298782787 -0.8570420173821356 -0.02834369041297804 -0.994997579091374 -0.09579421813225551,0.49157517249855687 71.16220872820588 1876.4754005122645,22.77103543281555
000000,000046,18,0.6079058,-0.9162326219333058 0.022079966445651134 0.4000377942166481 -0.39681367854167804 0.08777416450152357 -0.9136929231031798 -0.05528726120694892 -0.9958957200391533 -0.07165992891185559,-174.638257513987 -136.66397150619122 1861.4167289541365,22.77103543281555
000000,000046,18,0.57493865,-0.9731292631308277 -0.005353207399356672 0.23019783068983343 -0.22997189538170773 0.07258056347526301 -0.9704868796808392 -0.011512726308448606 -0.9973481798496535 -0.07186130062086643,-238.46653135690534 -10.627394214876318 1871.8268200839746,22.77103543281555
000000,000047,18,0.67385435,0.45513015806391016 0.3416352233280573 -0.8222787928824208 0.8571961272958006 0.08181645129348085 0.5084494783938223 0.2409800940085042 -0.936264672740639 -0.2556112100861635,-312.76645771232467 -45.61919854446404 1868.0536114734984,17.769041776657104
000000,000047,18,0.80043113,-0.7657355022304901 -0.30139265332023557 0.5681649408254253 -0.622706433705404 0.12643660787905836 -0.7721722962237443 0.16089022569837058 -0.9450800384813033 -0.2844961299922002,59.8366075850937 208.28704207942351 1753.5050899194848,17.769041776657104
000000,000047,18,0.5590755,-0.8847057293553241 -0.38781962093274075 0.25863551860412864 -0.31412700095805185 0.08606431249983007 -0.9454719908976773 0.34441341444631346 -0.9177084603964893 -0.1979662214909443,-211.56424938824733 -152.0650542246107 1801.3527684406802,17.769041776657104
000000,000047,18,0.8027563,0.6672224766773426 -0.3708269586649833 0.6459888127643154 -0.6539223718730057 0.12363782768357275 0.7463904141936681 -0.3566504306980645 -0.9204350227375996 -0.1599982567029848,-39.02257490793332 37.667034137867006 1771.2116564208077,17.769041776657104
000000,000047,18,0.5569981,-0.0834128330879167 -0.3124262405937749 0.9462728231724254 -0.9949880906071416 0.07865576538379955 -0.06173768356839299 -0.05514137017061226 -0.9466800379235331 -0.31742133480171736,-122.56890278341893 -16.968922098582993 1791.9828459516068,17.769041776657104
000000,000048,18,0.55058223,0.4145225414113073 0.4600290139437626 -0.7852036557879343 0.8673675528376178 0.06139259851873895 0.49386640257953196 0.27539851125945186 -0.8857789235079929 -0.3735655412824477,-343.82848199500654 -2.0790663285028472 2045.8981648579581,18.09607744216919
000000,000048,18,0.6306787,-0.9287716777152325 -0.2052808646708155 0.3086138505958746 -0.32130277185263884 0.030794211441658996 -0.9464755221152137 0.18478975352610416 -0.9782185584396587 -0.09455814392340317,-227.90537480875497 -109.91008770683453 1993.7140407104125,18.09607744216919
000000,000048,18,0.6190066,0.884779007843712 -0.22334057256687703 0.40900451463072285 -0.4000906246169078 0.08595936693790872 0.9124352067839806 -0.23894146524173426 -0.970942846218595 -0.013301550543713668,6.212468751719172 241.59929087756774 1970.9390777322903,18.09607744216919
000000,000048,18,0.6645691,-0.9098904759978249 -0.25152140295155906 0.3299034336173941 -0.35595567627878494 0.06492456145071165 -0.9322448889250654 0.2130606691543137 -0.9656716947709327 -0.14860468425974938,-15.28980335635029 75.73031445943002 1960.6910603004435,18.09607744216919
000000,000048,18,0.48582843,-0.12233394539781257 -0.15789120160686268 0.979849684514367 -0.9921530059265212 -0.006235694094517324 -0.12487515635489366 0.025826679206902823 -0.9874368454149627 -0.15588948738273264,-141.26394809838757 25.231310004164584 1988.4305727626188,18.09607744216919
000000,000049,18,0.694887,0.6230964503024345 0.25930237288252383 -0.7379113862847917 0.7339485716701115 0.1322184883488152 0.6662117024513443 0.2703157312186703 -0.9567030677871756 -0.10792928838155584,-334.5989741835211 44.55309506814035 1942.1416441363772,19.002185821533203
000000,000049,18,0.5338751,0.0328713400454637 0.5080379740406724 0.8607074601368194 0.01728459298506211 -0.8613328553940379 0.5077471131261642 0.9993101901189619 -0.0018132218746098972 -0.037094279772198945,-144.31157485486767 -43.929084089766775 1054.1738651847074,19.002185821533203
000000,000049,18,0.8037594,-0.9133682320089802 -0.030116381184173324 0.40601927954194644 -0.36249709140771436 0.514162411892902 -0.7773240459931158 -0.18534961841937178 -0.8571639618755298 -0.4805365003239464,67.14005368497416 251.14620293126495 1846.9488450471904,19.002185821533203
000000,000049,18,0.71706885,-0.9017124154318951 -0.38851427647281683 0.18966093543944537 -0.3155290855022105 0.2914832481906015 -0.9030383363747017 0.2955603404343224 -0.8741248204224193 -0.38542163178413197,-26.511030951267657 97.7295303029083 1809.9075314495994,19.002185821533203
000000,000049,18,0.51805687,0.9250689328228112 0.3411216886266087 0.166982875187974 0.27570767968476506 -0.3007641576553097 -0.9129764125856802 -0.26121358846051707 0.8906047253993521 -0.3722774369931835,-173.58862809945413 20.092440990288075 1846.348883715365,19.002185821533203
000000,000050,18,0.6939337,0.480584493417229 0.11261533984927106 0.8696873427523159 -0.8762257240802631 0.021419723169550698 0.4814238699907898 0.03558730732283985 -0.9934077188934232 0.10897045483438231,-215.18798155719927 -73.45632043349212 1868.983964215415,22.542351007461548
000000,000050,18,0.69063747,0.5770484403259087 -0.05488736367961403 0.8148635404861108 0.8158183813074765 -0.007869715911209715 -0.5782546791840782 0.038151615279364795 0.9984615868042641 0.04023691619511796,-228.1417312078372 49.17658424871964 1871.483213773764,22.542351007461548
000000,000050,18,0.60983795,-0.8465334985533317 0.005164941737041403 0.5323103904260487 -0.5321060917249665 0.021131908588838615 -0.8464135119390206 -0.015620352442302705 -0.9997633120426243 -0.015140432856876216,168.58155323380606 183.0189399267286 1881.9507032899949,22.542351007461548
000000,000050,18,0.86715347,0.5572673444695356 0.03434382787763375 0.8296226299392517 -0.8303293607234082 0.020010015177763376 0.5569137415008885 0.002525721792645549 -0.9992097754515719 0.03966765655980285,25.927289091547095 49.46749174589149 1878.4946471681171,22.542351007461548
000000,000050,18,0.70844907,-0.43487283701864854 0.06341384717076698 0.8982563560267673 -0.896668944487354 0.06132664233672607 -0.4384337927431689 -0.08288982463439562 -0.9961012647264513 0.030191926760943955,-64.88788762373997 15.114828059882758 1878.525542344747,22.542351007461548
000000,000051,18,0.81728786,0.7613440596919563 -0.1682111755277989 0.626147410640769 -0.6478903648745136 -0.1610992906491606 0.7445033102876436 -0.024361911840873246 -0.9724978307810408 -0.2316343778277488,-246.77623872496798 -41.95578432598978 1822.6782413588855,23.85951852798462
000000,000051,18,0.57957846,-0.168989740453272 -0.12385001649268579 0.9778054184303623 -0.9778638384681526 -0.10313023077000065 -0.18206253022692362 0.12338980737937705 -0.9869272276179386 -0.10368040765369028,-324.75451446260547 -88.9718808931534 1843.2806561853645,23.85951852798462
000000,000051,18,0.6534092,0.8192658723997436 -0.12306716526973786 0.5600519823835368 -0.5720739583769981 -0.10868492176205775 0.8129694064838349 -0.03918065110515155 -0.9864288958268796 -0.15944535551466316,-447.33482139617706 -223.30374655486975 1877.2630137510214,23.85951852798462
000000,000051,18,0.82711715,0.5226649063841952 -0.1335522812328976 -0.8420124570330385 0.6929281894353355 -0.5088264283651568 0.5108287987678967 -0.49666051690546925 -0.8504467576420146 -0.17340355449309883,-487.39062629142995 -80.88088941584866 1897.3285603785498,23.85951852798462
000000,000051,18,0.8087309,-0.7621664887002579 -0.1438915972064476 0.631187395966379 -0.6197354701779889 -0.11970754424247247 -0.7756278051486739 0.18716416689305582 -0.9823265260767907 0.0020622819412793223,-146.92615430510534 131.6772611289496 1782.2453879466825,23.85951852798462
000000,000052,18,0.5457629,-0.34288377679052034 -0.16074723419519887 -0.9255222633457185 0.9384787575115312 -0.10172030895447222 -0.3300167805922629 -0.04109497663372757 -0.9817399325075868 0.1857360750730632,-284.83029789492514 -45.845683240414644 1922.9585631803968,18.945560216903687
000000,000052,18,0.57076657,0.3200406575296456 -0.17595555115403716 0.9309208023637436 -0.9465069347717902 -0.10212875759072831 0.30609564203043155 0.04121466301585263 -0.9790859384749399 -0.19922851914375017,-454.14492520977757 -54.63777673532803 1946.2186828318704,18.945560216903687
000000,000052,18,0.7855515,0.37482319423225147 -0.15027439853608257 0.9148363772281609 -0.9270692391873687 -0.06831164139967676 0.36861399647992793 0.007100678010376605 -0.9862814402132258 -0.16491957462771023,-182.3986040357231 1.4270992816385046 1899.9120897415,18.945560216903687
000000,000052,18,0.59232754,-0.9605578687201868 0.2690846217551886 -0.0701547305398776 -0.14399906287938635 -0.6971432067037374 -0.7023216701700992 -0.23789175098019974 -0.6645185885573663 0.7083943263887383,-8.722193864745037 85.33019892158535 1837.3214021950912,18.945560216903687
000000,000052,18,0.49937364,0.8247152234082433 0.10077373689481406 0.5564978609105274 0.5529645281305663 0.06273806360716536 -0.8308398392883403 -0.1186404642319057 0.9929292811841511 -0.003983098660944673,-437.402511723109 68.79720646151155 1930.342091029756,18.945560216903687
000000,000052,18,0.9224637,-0.5772713625911037 -0.12181108853060846 0.8074155234647551 -0.7974107676531039 -0.12874889860720917 -0.589542199829436 0.175766625013488 -0.9841675267797882 -0.022810410839089516,-281.46383396398767 -8.633187592547245 1920.6543468437605,18.945560216903687
000000,000053,18,0.77437794,0.1750248082925112 -0.2269252785975664 0.9580560083942201 -0.9801218445353277 0.05217089618208852 0.19141318554547754 -0.09341917697873868 -0.9725138118120007 -0.21328329698639167,-379.5300314102055 27.34728651798565 2041.1004993214497,18.528582096099854
000000,000053,18,0.63886684,-0.9628296009173664 -0.2698634202919808 0.011523010269016816 -0.037470780094288135 0.0911983030011316 -0.9951275387628699 0.26749760925197397 -0.9585701419495113 -0.09792043535597442,73.50915299274214 116.90767473423142 1930.6491145706755,18.528582096099854
000000,000053,18,0.77961534,-0.7429326186302679 -0.17471474523696773 0.6461622885327813 -0.6543341131320811 -0.013870326127712017 -0.756078555615638 0.14106057767384628 -0.9845214013182364 -0.10401706628283414,-195.91373222701344 46.05545959921716 1997.1713604204815,18.528582096099854
000000,000053,18,0.83098143,0.23929082177378871 -0.27511554274534844 0.9311559924208708 -0.9607893742371071 0.07127061376059302 0.2679632857217221 -0.14008496192654507 -0.9587657821258294 -0.2472737460087276,-111.57232460214288 47.38398900194585 1975.9211476937135,18.528582096099854
000000,000053,18,0.51183426,0.8751711960830364 0.20773592503179197 0.4369450971782717 0.4620136429540473 -0.09080147893795981 -0.8822123160340952 -0.14359206710949735 0.9739613657201027 -0.17544363932086315,-343.85284890014987 145.3873015797527 2035.4600262306662,18.528582096099854
000000,000054,18,0.67553616,0.9572824251351727 0.2460153028972284 0.15194455956964378 0.1435207673706759 0.05192556259502391 -0.9882845517574063 -0.25102289334333266 0.9678740067860861 0.014399050280404084,-262.588156136489 186.44865764484535 2025.91853124853,31.009841918945312
000000,000054,18,0.8139525,-0.7329841092299322 -0.28856008269813627 0.6160092745766332 -0.6245762749510915 -0.07330400301567855 -0.7775160497672996 0.2695160975797722 -0.9546516501237973 -0.12649694922313082,-158.080154441257 47.47285657099775 2002.3667419775422,31.009841918945312
000000,000054,18,0.48360863,-0.06379885933263821 -0.26435478102778276 0.9623128814723843 -0.9941412330274129 -0.06746943294333847 -0.0844431322843051 0.08724954156643898 -0.9620625525684176 -0.25850156309720473,-325.45933399258763 80.45207851756363 2047.3312918978304,31.009841918945312
000000,000054,18,0.65879434,-0.010285346844572649 -0.3342572850949216 0.9424257033752347 -0.9999280126328126 0.009286675694326675 -0.007618955457262699 -0.006205304809478804 -0.9424361519714196 -0.33432865357324604,-67.2856281712761 10.638857497198558 1981.444506501866,31.009841918945312
000000,000054,18,0.58253324,0.5152980756306952 -0.6627873568295312 -0.5433055498518596 0.5735706578291495 -0.20432614440421565 0.7932639806654517 -0.6367768175052617 -0.7203915045691328 0.27486635197190856,126.72221152847453 25.34104196387336 1952.1035320019785,31.009841918945312
000000,000054,8,0.7441225,-0.28462574156706055 -0.8334185195841131 0.4737107925811395 -0.9581811938413571 0.23206529605446458 -0.16743454202432956 0.029611479688010055 -0.501557075775622 -0.8646174277259728,-62.381235220921894 131.4499339263673 1988.4873739972443,31.009841918945312
000000,000055,18,0.528233,-0.33041636730954 -0.015857742128306335 0.9437021767636987 -0.9433903400216768 0.03624167422031778 -0.3296979574732097 -0.02897305258965482 -0.9992170736736451 -0.026934898948758095,-290.3790702437924 124.61223862406888 1878.8127124288856,23.181869983673096
000000,000055,18,0.6715276,0.999500034165384 -0.02248045768389055 0.02222946507413647 0.021434948792887046 -0.0349848267928293 -0.9991578843367651 0.023239224143275502 0.9991348957919794 -0.034485261095009434,-201.48378656495336 219.37577745049413 1884.633994109106,23.181869983673096
000000,000055,18,0.67433226,-0.27030189028066753 -0.026453971964222566 0.962412055007127 -0.9619652075314409 0.048422322994133786 -0.26884559741415703 -0.03949021934124253 -0.9984766020628848 -0.0385364717339955,-36.59849209182992 8.022868778693933 1884.134868840792,23.181869983673096
000000,000055,18,0.6733855,-0.6634305587171724 0.4381041267535258 0.6065679050189442 -0.7480631479855416 -0.37084737808973733 -0.5503393757037436 -0.01616170870260106 -0.8188631144838793 0.5737609946963448,204.63998687180543 107.43848188833505 3171.403084713856,23.181869983673096
000000,000055,18,0.6308635,0.6760116926226329 0.060038087081035994 0.734440849192534 -0.7368734947862302 0.06193436102423698 0.6731878714044164 -0.005070213393984859 -0.9962729520410062 0.08610882493227147,-152.71579388051578 70.24525448497963 1882.5677869383474,23.181869983673096
000000,000056,18,0.6767592,0.02958732129746788 -0.05408177832030092 0.9980981888092361 -0.9919807333361974 0.12116561817296802 0.03597140621196987 -0.12288064608205516 -0.9911579973709163 -0.050063071187111,-7.600310071124937 127.03025201961248 1801.1894069582688,41.872538328170776
000000,000056,18,0.679265,-0.9761024669213231 -0.05229741197732216 -0.21092330323685485 0.2036330359799962 0.1187765125301399 -0.97181588142559 0.07587616820114705 -0.9915427896158202 -0.10528859132847854,-208.00763069894305 -48.94897971085936 1795.3089721226925,41.872538328170776
000000,000056,18,0.5997157,-0.31284527312219146 -0.08008545634040756 -0.9464216256652841 0.9390511958878945 0.12343238491788609 -0.3208535787278336 0.14251488928858685 -0.9891161528692668 0.03658909398493065,-165.10516890690113 44.49115339100339 1802.3941836922302,41.872538328170776
000000,000056,18,0.7133382,0.2586142585174391 -0.9058322961992681 -0.3355388878344038 0.7406620856710867 0.4089297646101547 -0.5331000986647495 0.6201113644294726 -0.1106536583564788 0.7766708039553626,-96.03521584791679 94.19017864216562 1074.898522134537,41.872538328170776
000000,000057,18,0.5459443,0.08684090400031409 0.41174820239449317 -0.9071504216956529 0.986390291164302 0.0920785322254575 0.13622026449488786 0.13961751566189373 -0.9066338768003023 -0.3981480887552852,-234.58631097342808 -41.06068241476561 1834.6057812341055,31.683040142059326
000000,000057,18,0.52452266,-0.7924296048303756 -0.15989325355259348 -0.5886335723930542 0.6090296995957285 -0.1540317215553258 -0.7780467567795732 0.03373617683793563 -0.9750427621722012 0.21943904976801631,-297.24562079507905 -93.93069267644279 1842.7878707913562,31.683040142059326
000000,000057,18,0.7060195,0.42094562548563097 -0.6964036410039681 -0.5812284083838126 0.2845665831544047 -0.5070318956002933 0.8135974962990975 -0.8612936690563783 -0.507878463066642 -0.015259993594193727,-330.77016396516444 -224.75856713804566 1901.26089458782,31.683040142059326
000000,000057,18,0.69378114,-0.2600430628884724 -0.20590173457666458 0.9433885982508691 -0.9468068701302346 -0.13742862883744936 -0.29098012585137023 0.18956195702147954 -0.9688744964459234 -0.15921191719973524,-49.161622806650996 -4.792124927927086 1781.1577458832537,31.683040142059326
000000,000057,18,0.60842294,-0.8603343257028568 -0.17862053524100238 -0.477409299574127 0.42982289386698974 -0.7576776329772713 -0.49109767777346996 -0.27400221671107505 -0.6277096035002482 0.7286312173137903,-112.89792871129944 110.99516367796366 1746.1187804963286,31.683040142059326
000000,000057,18,0.5693442,-0.6873029561953818 0.16267436312390654 -0.7079206860674835 0.3895401722720862 -0.7400521113655938 -0.5482530059686737 -0.6130848817021908 -0.6525793951174259 0.44527178483336743,-386.21647636818255 -11.827003934697432 1814.4374993563886,31.683040142059326
000000,000057,18,0.58702326,0.06704659942732269 -0.4221183278988444 -0.9040578606824005 0.9974786534450724 0.04948222148323442 0.05087097850828753 0.023261205216591647 -0.9051892048661438 0.4243717213223769,-509.2677547395988 -355.32211856335164 2744.4327674907527,31.683040142059326
000000,000058,18,0.75155663,-0.4661462888269166 -0.26716816093058987 -0.843403113904382 0.8769822680004227 -0.013832367479658296 -0.4803235732857861 0.11666080485724559 -0.9635507672538202 0.2407495907127944,-121.10192609780518 -40.89016575300496 1806.6921142592537,24.176673650741577
000000,000058,18,0.5173449,0.4348742542317386 0.35626567855625074 -0.8270183500286301 0.8902911178190263 -0.03226103205965125 0.45424772847081035 0.1351522920017085 -0.9338276079583182 -0.3312095578481805,-62.23265509038157 -19.344894053320616 1804.4451992510449,24.176673650741577
000000,000058,18,0.6550676,-0.46331721080585797 -0.25106760769266717 0.8498835662902094 -0.8777328770304139 -0.002187132057867537 -0.47914548591199274 0.12215673215865468 -0.9679671006809637 -0.21935691848209926,112.32105707340023 120.95936123869264 1732.981272185122,24.176673650741577
000000,000058,18,0.6965509,-0.5186276779384337 -0.2856042208093482 0.8058882145716533 -0.8304815721395342 -0.05583138625809789 -0.554241112476784 0.20328753105879313 -0.956719963462787 -0.2082333805813116,123.36567624278263 -50.317252962029954 1732.441062908488,24.176673650741577
000000,000058,18,0.5718211,0.21460738878671726 -0.9696854112533512 -0.11685078843799844 0.8998961627273 0.2428148761421715 -0.36225413485222785 0.3796454945346471 -0.027411231278859135 0.9247260582173782,-27.129680870450784 -55.42084359881912 330.45935447078523,24.176673650741577
000000,000059,18,0.693217,0.28347428290603366 0.4954534995201645 -0.8210775556749599 0.8698574016649421 0.22760630487740807 0.4376572274235758 0.403721177589443 -0.8382847870657121 -0.36645309302531737,-176.85370340785403 45.25532427723766 1871.615447616115,29.295511484146118
000000,000059,18,0.64340705,-0.7227660870700903 -0.11435898736541023 -0.6815656220199913 0.6538760031224562 0.2061130698261676 -0.7279861109636042 0.22373129992417176 -0.9718227244980928 -0.07419490744162696,-6.276715700446005 165.32283426943144 1852.9285964638827,29.295511484146118
000000,000059,18,0.6886887,-0.7111761537926983 -0.11829441109847554 -0.6929903139450849 0.6723532499291116 0.173490651515284 -0.7196125935396087 0.20535352981794378 -0.9777050946428126 -0.04384674078892589,-240.31245598452605 17.555636252074635 1860.2680538784273,29.295511484146118
000000,000059,18,0.69295895,-0.5825374192610748 -0.12075130994962259 0.8037844360553976 -0.8055413910766195 0.21766886168540742 -0.5511107583364977 -0.10841144145405657 -0.9685243499048023 -0.2240704757172111,15.54328881888398 49.48250908980683 1826.8649397714198,29.295511484146118
000000,000059,18,0.4723805,0.47122616694875813 0.8816772282378168 -0.02430994952450981 0.8041936750291426 -0.4408070425005591 -0.3986997142070271 -0.3622401709869132 0.16832771196447083 -0.9167593993804957,-156.38801025782345 -48.20917732958492 742.6315033636879,29.295511484146118
000000,000059,18,0.55110687,-0.7053398604751837 0.20044382761424973 0.6799397294908923 -0.6221915004256715 -0.6346700510403686 -0.4583359437876337 0.33966662694661803 -0.7463353310848055 0.572372420339793,-285.47784621794113 156.46687189848404 1821.619963756579,29.295511484146118
000000,000060,18,0.70067567,-0.7318525555468279 -0.07843926348432949 0.6769336981870682 -0.6665633661958249 0.2889837120698598 -0.6871551310317673 -0.14172288424215101 -0.9541152370358842 -0.26377827514656865,136.27397530175872 133.1608065097889 1815.4595938244324,26.55389952659607
000000,000060,18,0.6645425,-0.34855858493427094 -0.14370538130347804 -0.9262046552922847 0.9059888272453727 0.20157259381001377 -0.3722258236440454 0.24018829438051878 -0.9688742477122596 0.05993559521744697,-136.05328613620404 47.97743625936255 1847.151065760298,26.55389952659607
000000,000060,18,0.68434167,0.3766278883288474 -0.5659070863428722 -0.7334174462569596 0.7779671294261454 -0.23658993411421092 0.5820586758639181 -0.5029101269891068 -0.7897940152317923 0.351150791369263,-3.233661928894776 85.21143186734739 1866.164370629949,26.55389952659607
000000,000060,18,0.4718019,0.9805139815156628 0.13679035887244423 0.14100053581626953 0.17202567680800365 -0.25125074223500543 -0.9525126454025938 -0.0948680846693503 0.9582073751273289 -0.26988620155319404,-309.1005130467197 -41.06616849795478 1855.3811629175245,26.55389952659607
000000,000060,18,0.49238226,-0.7717705935351099 -0.1858396009624429 0.6081399600729804 -0.6359007585675776 0.22430106948587342 -0.7384573776700497 0.0008282161753183167 -0.9566360328080272 -0.2912845259502673,109.14071742267042 -4.417930874385263 1783.9452145366588,26.55389952659607
000000,000060,18,0.61251056,0.4111645455748068 0.5383641255291003 -0.735600309918114 0.7055684911186206 -0.6988958795530504 -0.11712305308737289 -0.5771627470912657 -0.4708596348927163 -0.6672139355478706,-235.26574577642336 194.31599150195342 1836.3859492389179,26.55389952659607
000000,000061,18,0.5905255,0.08465998470586547 -0.9108098802932577 0.4040519858277572 0.23884224988606004 -0.37513592242485544 -0.8956715394353083 0.9673611434376669 0.17233217410465562 0.18578089897638195,-29.039394856780746 -44.338676417912666 1431.9441313449418,30.219969511032104
000000,000061,18,0.646121,0.1546921357349469 -0.07655678351240644 -0.9849922074328108 0.9298487586349272 -0.3256133631499617 0.17133959746454933 -0.33384377963530143 -0.9423984592690525 0.020816508144588127,66.09851974155617 -65.51465108740105 1838.6717309934888,30.219969511032104
000000,000061,18,0.5734953,0.14676406845271325 0.5134198226554878 -0.8454940105357976 0.9799646456608956 0.040881520617794126 0.19493111094530047 0.13464654746414983 -0.8571632118258944 -0.49713337912578975,-178.05484402731105 -29.383753317680487 1830.7503918599275,30.219969511032104
000000,000061,18,0.78845054,-0.9700662802674005 -0.16758007239232708 0.17575141769636488 -0.16044814803080337 -0.10096157365241534 -0.9818671416291967 0.1822855460848451 -0.9806752839135041 0.07105150578975443,43.862655830789436 -187.54906915188477 1798.8856634266467,30.219969511032104
000000,000061,18,0.7122091,0.035804506653249836 -0.38730470333967704 -0.9212562426366778 -0.0492317525579562 -0.921411631042224 0.38545651953689714 -0.9981453060858749 0.031553690996707524 -0.05205825517698079,-103.5625709449074 133.2528190506133 1721.6154816203057,30.219969511032104
000000,000061,18,0.626555,-0.18133826935315137 -0.5547279804609279 -0.8120302862984027 -0.979756910974715 0.17311726567438215 0.10053133637834358 0.08480918665494915 0.813822549475413 -0.5748914882543131,-72.04191079995763 43.95163204927472 -5.082436517962833,30.219969511032104
000000,000062,18,0.5632418,0.9609329616070815 0.18045867538321858 0.20986331369914257 0.22581253783054686 -0.07269231822247234 -0.9714548925621603 -0.1600519437140612 0.9808928815406027 -0.1106022986569046,-294.7172368311052 -38.336164603847706 2003.2091855899575,29.412466764450073
000000,000062,18,0.5138804,0.3838180022475812 0.46379279664772266 -0.7984865089203349 0.8934600114377196 0.03191599329081623 0.4480081121289852 0.23326716393611674 -0.8853687917453402 -0.4021299860072464,-403.32730352939325 11.866513752516028 2044.5844973026194,29.412466764450073
000000,000062,18,0.75302947,0.25562243414572333 -0.29933028031181436 -0.9192707322650783 0.9122744718378188 -0.24006837994794336 0.3318473437543728 -0.32001971130412343 -0.9234546580902365 0.21170445169640378,-128.5678303901883 -106.54858105462365 1981.6019554363334,29.412466764450073
000000,000062,18,0.8677424,0.8423781943864009 -0.1890067607181739 0.5046542719129802 0.0743943640049802 0.9682953597036958 0.23847279222375264 -0.533727414589065 -0.16334087230834532 0.8297319927405344,-455.35962193629763 43.30005022511432 1662.9427455282826,29.412466764450073
000000,000062,18,0.529155,0.3121857987073734 0.5992968435364995 0.7371454580689739 0.47831238362313155 0.5712550736066679 -0.6669969437957042 -0.820827259243544 0.5608127480294874 -0.10831354332202367,-324.385366466612 122.9704213046157 1959.5998640276225,29.412466764450073
000000,000062,18,0.5932456,-0.9741201852412661 -0.21995473622999404 -0.05205572276837735 0.04413570985056925 0.04077289533039539 -0.998193104637209 0.22167979081971398 -0.9746576292794366 -0.030009937613309206,-223.71700157088162 -198.0297122014435 1982.936230398211,29.412466764450073
000000,000063,18,0.69659144,0.9515988190219355 0.15815033301769454 0.2635294487806676 0.26653209693477614 0.002302682169613829 -0.9638231894386196 -0.15303573241718055 0.9874123748365243 -0.03996096236756736,-55.55164823964523 97.34892522487127 1978.3564361856993,22.264249563217163
000000,000063,18,0.5417642,0.9696937989895544 0.1534913569821037 0.1900909106871878 0.204808597002776 -0.08643509387299533 -0.9749784632334941 -0.13322020292481465 0.9843623669268048 -0.11525206591234427,-30.209168760006833 -173.24140155912553 1959.6445333648307,22.264249563217163
000000,000063,18,0.7254555,0.750841523188354 -0.17183052873564766 0.6377391589703629 -0.6441771528831362 0.022708837729140403 0.7645394550978106 -0.1458535659965233 -0.984864800086802 -0.09363847493121494,-54.693343050075526 -5.358472403624262 1975.2665213519715,22.264249563217163
000000,000063,18,0.52879083,-0.4597763327987695 -0.8111046929922525 0.36154550255531653 -0.8869267093381276 0.3990878376425616 -0.23257282600964596 0.04435249425769926 -0.4275956461844693 -0.9028815761666881,72.18896731405482 131.6906722740659 1905.7618883700893,22.264249563217163
000000,000063,18,0.5902299,0.0810324689112865 -0.19504600978378742 0.977441205127125 -0.9958488799339981 0.024949703456635754 0.08753719749126473 -0.0414606083666836 -0.9804767734231653 -0.1922146600156784,-145.27579682255586 263.2177854692764 1998.3272920164504,22.264249563217163
000000,000064,18,0.53996867,0.8798156100830818 0.3560428421730947 0.31489401721230015 0.38436132703066955 -0.14318538753791507 -0.9120113454793947 -0.2796269529547841 0.9234347275227597 -0.26282552484256333,-159.76890748719381 93.52457441609931 1858.548127648362,29.648273706436157
000000,000064,18,0.6284609,0.9241169885216907 0.343594883839146 0.16718394431466882 0.24507638399542167 -0.19728165045230991 -0.9492194514709157 -0.29316471778831055 0.9181625414426063 -0.2665181962549125,-118.20742535694183 -158.80496062088685 1797.848523929476,29.648273706436157
000000,000064,18,0.6196308,-0.857299291688247 -0.3456312365351791 0.38154494659892235 -0.4576540410729029 0.172232334383063 -0.8722893208546626 0.23577594851556533 -0.9224289037881717 -0.3058344143971883,-120.59087031845789 -9.324880666428783 1827.3432559632613,29.648273706436157
000000,000064,18,0.6711465,-0.24190488499400495 -0.8925490676563588 0.3805761677251295 -0.7703128074864034 0.4151537583822893 0.48401002712753555 -0.5900001739196133 -0.17607831628043508 -0.787969617682654,-140.0793947025686 175.42100372780448 1166.8539039894383,29.648273706436157
000000,000064,18,0.75598145,-0.5156718644813778 -0.3417340819093556 -0.7856849413081233 0.7836455864114176 0.18261348404936736 -0.5937612375129719 0.34638520880394036 -0.9218840578703698 0.1736297252275258,-240.8593795744262 -149.47991517409883 1845.438997687158,29.648273706436157
000000,000064,18,0.71401703,0.701452887665214 -0.3128097456095503 0.6404012484170979 -0.6103916338305978 0.20021393448268476 0.766378838051614 -0.3679479116530439 -0.9284742103918204 -0.05049584393374042,-152.49755527123307 -3.036816889733693 1846.9436115045892,29.648273706436157
000000,000065,18,0.6928412,0.6021979515320313 -0.5879750566039235 -0.5400399735559187 0.3985087559613788 -0.36475852711356294 0.841511818960794 -0.6917719141733197 -0.7219672351811192 0.014656612544052325,-260.40476544547585 59.2561724876738 1936.1667255027075,26.34207773208618
000000,000065,18,0.57251674,0.8892159200302535 0.15647660765955182 0.42989561362366674 0.43416356774555853 0.007577240749806483 -0.9008021706428255 -0.14421193191210216 0.987652755697096 -0.06119867346466608,-198.61461046213185 -218.850694962198 1900.8323941692051,26.34207773208618
